github_score,dsa_score,ats_score,projects_count,skills_match_ratio,frontend_exp,backend_exp,data_science_exp,devops_exp,placement_readiness,recommended_role
42.72774770449704,76.44601380125508,69.28313752513694,8,0.5975164148000391,0.9516848754752377,2.666541812293704,2.228458951233732,2.225533318589971,68.94921274526074,2
42.83831568974037,94.01986539325327,62.61025814303886,1,0.9335536385607328,4.5861029591243145,4.979968245503498,0.24674781848710636,0.5656796883701182,63.20531673201732,0
51.29695700716764,34.44602761018668,59.10388294423635,1,0.8210323820127583,2.76779266331179,4.002680525633738,2.8466731595361257,1.7568948337905432,48.81466736322189,2
66.73295021425665,65.43561844421035,89.49083401279998,5,0.3044010112937474,1.4961600215053028,4.228210458122107,1.9136459565888564,4.9911122530452525,67.78369050547738,5
60.2361513049481,93.23906380704335,41.200286822651925,5,0.6523359740861939,2.1542913769113534,3.1763249367954045,3.7859455984098473,4.444212558692659,72.63918949327626,3
50.386039813862936,22.715678286863906,76.5084327396574,1,0.5538018212156472,1.5609594189319398,0.2077992413612928,1.5282424841809172,0.24162204427698453,40.88158742959997,1
72.82970263056657,75.7936213797472,92.98669388174528,6,0.8377688580630103,3.6255557996665804,1.0339883802207206,2.9649135048371607,2.816279219128417,77.60162235510337,1
39.76457024564293,43.78792058980406,70.8092500904013,1,0.7793860380895594,3.981503317075661,4.6253227822352745,2.6884176087755023,3.2391115241221784,44.71154524918259,0
50.45012539746527,93.95169563012243,91.52523541182005,5,0.7523245775288576,4.164686961593305,1.830565589643756,0.023562127611205796,1.0476731197506284,72.45049387868647,1
55.645329030558415,97.68465961322943,42.87418336073131,9,0.47243586838391755,4.928841247928705,0.5181836324039779,0.3619469913215517,0.7255278669822512,76.63604092701658,1
61.92489889519251,95.54131912907471,63.033632549078874,5,0.8439709843194036,3.9564214624834175,3.5120268293310097,1.4518410624301026,4.521905673327617,72.85158446657738,5
84.96231729751095,57.9371373325971,54.30867850291281,6,0.241913036475889,3.006920353442817,1.4972886196712731,4.411175405103825,4.844082207416883,65.76423555584647,3
43.97716475108518,88.96341207914507,80.19515307394013,8,0.32769992114573376,1.696101491958919,1.3442845645208585,0.7350747744988928,4.959464286598209,76.29273866633932,5
65.9964106889528,87.56395188280563,93.97133997734856,1,0.4684986183823294,2.722977243553747,4.9898872777913015,3.5544716523027082,3.9488088686731726,75.27112549228308,3
71.46901982034296,45.528037859460454,54.10915343443363,2,0.26144595285542505,0.2053408639520271,4.290694625133272,4.866832830761437,3.3175103470262854,48.209602900086104,3
33.25152889039984,86.3132379320542,75.97960308107409,9,0.3879954220277533,3.7241253776495653,2.039689091839205,3.952837763455776,1.7286512609649896,71.75262040948532,3
72.5281396331007,22.96061077723941,50.895369801785705,3,0.8641207863983345,2.229777725460509,4.901306039082495,1.2147268084352199,0.8569915616237622,52.21581550123758,2
41.936688658110405,67.70159027856424,71.09316400143854,6,0.9586012302320635,0.1001161486609381,3.250566117096068,4.541826302065408,0.3949029968311585,62.37767341580903,3
34.55361150896957,38.40070698301624,65.51628676785849,5,0.44368188461935243,0.31253470755205404,3.710112259398801,0.4655357825419504,3.46648734275746,48.168717657420494,2
96.42198760773333,29.645350862182305,93.46029312973454,2,0.4116126431910706,1.9373323191087832,0.15756521541105795,2.340709709353679,3.923617075896791,59.62275210860244,5
97.59424231521916,26.156256130336732,73.46899999830566,7,0.42391412179714155,2.917107595092175,0.6080262967402855,4.437709538632069,4.1322682622749,66.90330380854141,3
86.58781436815228,75.70310207025118,59.222850464775036,4,0.4221752698806751,2.3210197447606333,3.165425632481192,3.206328546284349,4.568825016518993,72.82169056138095,3
51.32296384213595,47.18999710144529,46.275268168836334,1,0.2287441457487784,3.0960215864607745,4.49511991324742,2.0682228236384943,4.399647818191868,45.79560336813416,5
36.83704798044687,77.98134172230093,48.3185755804214,4,0.9415330770648864,2.401471293956779,3.118718630437978,1.4640643336858439,4.998706361290463,60.51340275901422,5
77.89631185585098,25.22850726391539,52.39243114731793,6,0.3709585132562627,3.308519227406734,0.6701244715949589,1.8754970265917499,1.2203200548362565,49.47169906621712,1
60.81067456177209,45.223227026448825,53.803166373716394,7,0.536003259265124,1.0956303233540043,0.5788002312316232,2.544708905046431,3.816538076061053,58.42164112109018,5
38.54267643913452,63.15930339002698,86.78388318126258,7,0.2077495061927742,0.564215935918107,4.220929479120408,1.595219649364037,2.9322975618739884,66.9228242182878,2
64.6623837077889,83.25785318711709,70.86725335553888,7,0.8863640727320459,2.9821697731283,0.6965116935395715,4.844839310411499,1.306225662267912,71.08830829724837,4
32.40719647806529,45.5002002345656,68.78650012559015,3,0.7849258755639339,2.4234475846815373,2.6011598025201272,4.6653882653307255,4.909526611434714,50.72993677004144,3
93.65242814551475,70.07131011496072,46.31228795280696,6,0.9574048281389627,0.13433827022467648,0.18556659981151136,4.353357341071604,4.489490523871261,80.47528401403414,3
48.11459871200118,90.87821985889497,87.30768313421892,8,0.8252923833571193,1.9024094274651793,0.40334883695588686,2.109149177613267,0.6425783422205822,75.37584854638857,1
76.37655990477873,69.26905505458436,79.75478667646661,4,0.4509652096416522,0.5306279274549774,3.361741338214324,3.4565088466761447,0.13079171161709924,69.3508234105973,3
51.819775326258764,38.6367579802907,43.72175990450009,8,0.39829868698273896,2.656784158763476,3.445907052137583,4.514146535179823,3.441653811663384,53.35787327264468,3
66.40476148244676,21.952062524523043,78.93093034763729,2,0.7581730460426344,1.978888398302154,1.707347033042212,4.2521474383946405,3.020653144282676,47.5233262806168,3
68.26971955402958,89.60790991207439,69.89460195384554,9,0.49129022000839956,3.06575955551509,1.0780488262152237,2.0716350701010384,4.6790781205557295,85.87279337718209,5
42.93981188678689,21.701552868030973,44.494894016072806,9,0.6529720126020933,4.028011093851191,4.06855135378654,0.5619302466113035,1.1700264358018493,49.31801473334015,0
97.8709239435191,89.97613381473596,65.2065352840761,8,0.2050059768211762,1.498343419207454,1.085516147349452,0.3781518191727473,0.42193973947493524,82.76437124050506,0
84.25929763527802,62.31497072217696,66.65829579215259,1,0.2495085613443802,4.8105105208251375,2.7101353483318986,2.8853202261285134,1.2960766688599323,60.93805670870472,1
95.76492590949324,95.1254158810317,49.117599708980165,2,0.628294352945321,2.6781725029378722,4.841044204314527,3.2131396760546584,0.09463820255731725,80.29787550323677,3
92.63791452993541,83.90265886189323,92.01339808501552,6,0.6528573171585321,3.09145399377394,0.7392621893119189,4.249213022985121,0.17946375594466213,90.016249371681,4
71.85299851677595,99.834728842667,86.74864543143642,5,0.801162355567475,3.403361866128685,4.704381337473544,1.4625751017051551,4.574289029603798,92.00891562000001,5
94.53119645161817,48.05694523613681,76.79622855310096,9,0.3055722556991694,3.333657649287949,0.9144652653433433,0.8373524527502124,1.7600829125093913,72.92675014090092,1
36.194475143634364,81.37506311449016,65.42625585503339,5,0.610546467005423,2.5548537152253106,2.837216040116148,1.8950291658909975,2.0540450050484034,67.35525165761162,0
43.718800369340165,52.15447308873937,62.64710478714797,2,0.3555581155453509,2.1438214555734176,1.8850385597937231,1.7678756181613753,0.09185827269052205,45.93517539272647,0
33.16591022373766,58.39004962431271,75.80354069330248,4,0.2745568956501558,0.26890982088688953,4.824643007509129,0.6623447700892737,1.352608900859233,54.42074584990963,2
52.7731231534285,70.2004370574696,69.9987528173798,9,0.5283966352484437,0.1104292265058987,1.3677101450096845,3.3614132625657605,4.023629918707155,73.22085098053954,3
57.20741027826374,89.8941691349071,43.42502082350371,1,0.3306693184712458,1.7898059726638231,1.9982900104287682,2.54345970364688,3.077454798333596,51.48183275915428,0
48.99443222417271,98.72667753594361,68.18764568236824,1,0.3774255825538549,1.6683044531684632,4.914300589277103,3.6056137805738313,3.7689030054320765,69.01094274832334,3
88.01162564063506,81.46187310916146,84.35219894780617,7,0.4540436638956014,1.9384757741950338,2.682351955942366,1.7634556008486735,2.2360687039689253,88.70951046258443,0
54.97273286855125,53.4213425733867,65.2581932678327,3,0.407510720594557,0.6918410044409501,2.5131505781062673,1.6285110578885114,1.54864610875665,58.066127278211276,2
49.66541567811665,53.70856018216561,42.85761176548476,2,0.2700730379247571,3.690841352684218,1.2888924410199565,2.362879265219278,2.414050466641852,52.77952474014673,1
67.9887258210774,79.00658412711132,83.24530096612182,9,0.2719329958877619,4.284822073881195,3.506817801552207,4.387036726975735,1.6153553420287559,82.45317921399302,4
39.86469574823339,39.10217166146418,51.075008017478595,3,0.35459953218733453,4.693573176870175,0.07186475888888821,0.2014065336699017,4.19485548337034,40.52155276635733,5
86.15378865278278,28.837929050511573,54.22414591884213,2,0.24044735036763118,2.461811517598129,0.24756314851146766,4.02416408648236,1.4883685779642286,54.7035111023663,3
35.21854505758396,48.36977261126212,49.05884943877628,8,0.7011656157415418,3.504328495627143,2.9967929356790135,1.8449380632887824,3.298818202265419,51.03068305601364,0
99.08208556203621,42.97911933232654,58.16182856793236,6,0.4298613732071216,4.277755617179363,1.7083728690922706,4.273095128942389,0.6849111115476392,67.79624378938516,3
84.05713385076602,43.7046496364792,81.62133281287493,6,0.42379677421525686,2.0914555554674297,4.766581861004803,4.011015044179283,3.4343324686745498,70.45236778185252,3
43.91009770739207,38.688620083992795,68.56622227271656,7,0.4655986353902122,1.5470639743522219,4.515953453613928,1.743806236980442,4.566498558000169,54.5995264455496,5
30.386548198652168,23.36745517090895,51.26847007828919,7,0.7302370193677774,4.68362277926745,3.5685312933835363,3.4693826766080798,3.0429157731995415,45.752848857461,3
87.0822999918384,21.429914778673105,88.28065429836224,6,0.8965071051867926,2.5783827553853653,4.090727905639007,0.7981637838672007,2.7992769001723863,72.22985064320982,2
79.48001406933321,99.01779117888252,88.3770020223341,4,0.8072695460445107,2.4862694329543897,3.3366592483384667,4.48140776081894,4.805591340108201,82.79988744224401,4
81.03050176286911,54.22185069886899,87.88181337753038,9,0.7820233841800761,0.8920804828174789,0.6279105135508034,2.022455322259547,3.1369827765792317,77.28826951344226,0
83.9889242680162,50.74613177277453,53.13379162598466,6,0.5875129484806794,0.5407750728667837,3.8277168484460136,2.278128076776001,1.297752166365413,66.4712815561632,2
35.183125621386324,74.3717826154456,64.81816392995435,4,0.7550444455739294,4.2105343124175585,1.050959843594232,3.5287952551849244,1.4619551192387021,57.93434378576215,3
55.09260099809909,37.46031102920513,94.17443108774813,3,0.6422098944268666,3.0706658809375904,1.617214275500984,4.104201183524255,3.5265332126796363,55.95770604384179,3
38.110834166759076,95.99689471601803,82.46068619704947,4,0.37300042254922317,1.6291229200972435,4.096171060512101,1.181713716641048,3.6771829694609313,71.71676157161525,5
90.41723981129155,82.90760115324417,41.49420816740579,3,0.3668706941928406,0.9586810869513324,2.682628041967241,3.306750699384977,1.5174811589450758,72.70475244556859,3
73.63086887792906,27.15288018498076,43.58625251932706,2,0.43711360550022677,2.777486400848157,4.299703570917046,1.9599902194457424,1.7267198896316511,46.23758545040618,2
53.16286173968544,53.40646206279427,65.5162257246783,5,0.9286421367758506,2.9195964463056767,1.065176599216321,1.8435146200198065,4.955282543695435,60.33076758249123,5
34.44908452002166,90.32946460497317,90.00711132238581,2,0.6379318723037808,1.0349680062252908,3.038892193034436,3.4501291197032735,0.5097627479013872,65.46950919026231,3
51.76876252009635,95.57856178331282,69.62859888739928,6,0.7871243016014955,4.25702873945737,0.4189548627413081,1.9359163707796716,2.0232251422004968,80.05803518401888,1
52.76283254187229,57.39212089998958,67.37968794188596,3,0.4772470078532381,0.42132183077925545,3.215304967700148,1.7305425008220383,0.3122376559875373,61.26843121498042,2
81.07243248366449,69.07291113685662,45.80105349761468,6,0.5261726165321803,1.7804654258321084,3.8126701888776737,4.179442040631212,4.105391809991205,72.34476443600839,3
74.62902299486493,33.36271568736602,76.12290575983617,9,0.3004524629098011,3.4019220688126106,2.9246544698936083,0.5063806191550319,0.46172919472716123,60.84437109195596,0
92.10489198034286,99.29349009095813,85.2156738330124,1,0.33703596625733634,1.3706018190960034,1.3311575074940514,3.3794631141510534,3.370036782313556,81.82587243372393,3
63.055044761336454,38.53373611067547,60.92310041291593,6,0.8618852438609166,4.138375973906359,0.1567133442943336,1.2436269689531232,0.28241712001741026,58.49636524834377,1
38.37159721568112,95.41854193081005,82.65865180089301,9,0.6678709053511056,3.6993391330020176,0.5972444198214288,0.07749120913095153,3.3642751890484557,75.45697014365528,1
79.92713510560965,71.97173191938947,93.04621596454464,4,0.47002597270705515,3.945114222740671,3.111514895370131,0.8338213443634601,4.215184734638516,76.3648708741002,5
83.25495340318282,68.61894359030873,51.2071552520229,2,0.8422809671964369,0.5955326793835813,4.672101084212569,3.0333076488793385,1.9941076346202868,66.5126175415524,3
69.28940382986474,61.015080881320685,68.78312971571077,4,0.3972159245103864,0.7027356399777146,1.032672019860032,3.545635957429687,2.6106324671608845,67.13721954687745,3
83.96770259681927,38.45358493742069,55.79258769465166,1,0.980826158880163,1.4323686887229181,3.675130745525494,0.10528891778160021,2.0077086900264125,54.716842521438274,2
64.56569174550735,34.12224256044066,83.60699304686116,3,0.4758540861969358,2.5903858259878056,4.332255316245208,0.18212721650860075,1.5024437931631947,58.40307012498444,2
66.59129805673959,37.63889672561403,71.76763512346366,9,0.4698487633209821,3.7400803834970118,2.6044108922375555,4.512710574214766,4.016317003135641,60.481670003776266,3
59.927871285098476,34.91506097154036,74.9020329652667,5,0.4495295244293642,4.182654453804517,3.346328979218289,0.36652909056859917,1.3600128686549484,52.47316934778477,0
31.77933887208666,82.36675788534026,83.88527877887418,6,0.2976892127394304,3.521676579785902,4.07507658338074,4.470910793082856,3.614717121947235,64.48958181777112,4
37.552399889531316,48.01002073333841,61.77837599643502,3,0.2889097178656099,4.642984407653191,1.3033757887029678,1.140829568754529,1.0309853962760114,46.51306667213732,1
32.200042998071396,24.62741412507171,90.32995376238738,5,0.7184840276272988,3.6937175480796514,1.4844783713402148,3.7000890007910643,1.249268980391648,40.1884815296027,3
74.54872878846463,97.52821041126491,69.3165876985377,8,0.9000944356464375,1.5313394350230736,0.003137583142280853,1.5486662447300603,1.6823058128860613,88.24117469465465,1
52.004918675342864,90.70287079707406,48.68751525594414,6,0.8324164082173389,1.325406421692863,4.815470654489013,4.2937601280459194,2.945781886968941,75.37509306909156,4
65.5999483815292,94.22018265561704,78.27445149928414,4,0.3128860752170809,3.4809622515054492,4.587724472981724,3.502274327121789,2.2721115957977056,77.830177823799,3
93.5296531748265,99.59262581171483,83.629374274104,2,0.6364656974336531,0.9643528434480714,3.8228413187971517,2.0090672930084756,3.725724049139102,85.19250854812172,5
47.450456040421244,33.91161993755898,57.421892238713966,9,0.28447323678131203,0.46357405405134944,0.3953801048832406,0.38151227087039774,1.0678365016809614,49.25717517511259,0
58.72680461249408,51.699361512212704,87.14485913493141,1,0.23623571489046197,2.6611143742809693,2.2375144484975404,3.663500919354035,0.05336143924417058,50.38390160721421,3
82.88857969801342,80.6590780563273,89.83787901211716,1,0.7251086875078139,4.108207848894777,0.5094587698577641,3.084423779825908,3.8827873589261004,71.26129959493514,3
46.015871584413574,75.68164944430337,55.22974680577949,4,0.6281218669442803,0.5068992123493177,0.07960133631399302,0.014558589168943703,4.108246669400362,60.087377851686924,5
35.38859368801551,32.311672507188405,94.09368099933721,7,0.2656189481691767,3.9594566189786464,3.0809148260629864,0.04709927986222662,0.29740081554194775,58.89322447998772,0
50.28260170396376,85.26664999924942,47.73913404268171,1,0.22795139712479076,4.05786002175774,4.804147085400942,4.04396486596347,3.0545376107919826,48.9644716331925,4
41.285490107780305,37.95524574693285,51.11086176213695,9,0.9918051307274678,2.4113700004077177,4.51434011716075,1.2969986940092693,1.8910339193653898,56.45183471753051,2
95.07883566398012,37.905409185809845,50.132366158091436,4,0.2240170657192575,0.28655155005243405,3.483774074677022,3.1806683386403285,3.969478275972584,56.903956237284234,3
86.56842656950919,62.957953831473084,89.16943405043287,3,0.5556226024401277,0.872949256235932,0.4832029208243571,2.271072098826237,4.372072770982393,72.11132675707051,5
74.33826295572965,67.43519478733626,75.9860903778729,1,0.6036952196861565,3.5371313758096616,1.3708201883615008,4.317150072608836,4.255018833986245,62.80639457665991,3
91.00224131314025,66.40689662702489,48.36573557722501,4,0.29382411824035604,3.5588897249547475,1.6002836344264548,4.584805565512443,3.8860212367542606,63.58303754558686,3
86.257045382938,27.31894699182039,64.2177880102592,9,0.33524942275177305,4.4917763758383265,3.815750288727806,4.98403856339427,1.3452611437108146,63.835461493846196,3
43.05990412202251,90.19686901043043,73.84139137883912,6,0.481444005128282,2.9134307327729143,4.01124589617557,0.7684206790362341,4.059448217841584,71.45078415107564,5
92.47912989429844,41.24800340709648,44.59052467441608,6,0.8093407009709301,0.620536838568887,1.925530614949602,4.314820232377377,2.6673923795314636,66.15036877666904,3
67.75395693409556,30.361193702624334,88.53290026240363,1,0.6056659392482133,0.6070745275248607,2.089419983088048,1.3301068836440089,0.2637830741604541,48.1317835065444,2
86.52081086148438,91.09984638951818,84.19819444928444,2,0.7103214996423692,3.6056617867841183,0.22254519638085668,2.9540793744775384,2.2846942494912446,83.85435288327967,1
92.72639099464453,96.45211985838027,67.7863725467151,6,0.9881396440725398,0.9189233255395057,1.445683592093805,2.5288641693460545,4.710789585149967,91.74955464129773,5
52.26024324803047,88.97020938123605,93.19196383925437,2,0.8144043482505678,1.6419274980830267,2.2564258858882,0.08994065786193828,4.439296748677764,73.80154182623988,5
37.70363471693737,84.76128597799024,62.97685386013048,3,0.5474891985129742,2.4360600346095698,0.5849152319262879,4.663856399530474,0.5113214049855802,59.547472420763384,4
45.95546137793592,72.41935845112174,94.12606754700738,4,0.5571535374372389,0.123824387880756,2.2663373037751064,0.39163527574609225,3.720633428571851,67.66968766942789,5
59.89754520383794,64.06858964873115,76.73559993419948,5,0.6950176616328041,1.2440951350996592,4.265879061289002,3.441094597038679,4.028964329791174,66.23413106278024,3
87.26103361457452,26.958940792912813,74.90692002896678,9,0.7322921667351234,2.0394480425364003,2.906605098625267,3.92503418104131,1.356940941183824,70.66233319131584,3
90.25114082794404,52.676257045655895,49.127519241268175,4,0.6005687406693371,1.3981815924660312,0.3946492751920616,3.976439245238421,2.3580428537054616,63.24074687218274,3
30.48664913718335,49.81508136098512,88.50602670675542,9,0.7158889782519839,0.6818516373378292,0.9583565941513716,0.6774725946442239,3.5549397073184146,61.685996740340805,5
65.7523111804296,40.7803027008261,63.51193283563383,3,0.21882599553127902,3.640061288980987,2.372721750792781,2.2378497525398604,2.1952074441057396,47.08034982928775,1
59.21877022041453,77.87360909508679,48.922837318036365,8,0.5436982911174753,4.065738275839925,1.8074357491090605,4.147144352169899,0.5639845943328847,70.44035253617005,4
45.54754673295112,59.67005880630167,40.693413598666744,1,0.42315046085878144,1.2873948807186242,1.7936350977304938,1.5133960518937735,3.529412223408608,44.05455627340397,5
38.3905757133578,26.483697272611835,70.78656260011104,9,0.3033395561944883,3.8720974730315167,2.646337240717951,2.338743376873318,4.558193448676517,51.49787571249784,5
53.63306199825396,37.6146561559849,69.0069792167472,9,0.27963721024702015,1.9277678220065693,2.921979607947287,1.3639694634992288,3.2624236420307877,60.31990483439894,0
96.00367927387634,74.66070109276768,79.56444923030372,2,0.682553732491734,2.533428954270014,3.9843078513809553,2.317757089426621,3.8690037428451696,75.42808884686706,5
52.62420524145287,26.090468759224017,88.96419291597911,4,0.6188804377220893,4.280005374465764,1.7048328173124232,4.4391896129644,1.7918126782891424,51.89973131737368,3
66.31534352203562,88.0965531239015,44.36736215536662,8,0.4028672935970954,3.7497684090120393,4.027331415202934,2.275621155163847,0.9159912256331743,74.13969028309478,0
79.21132712266245,59.611722161117946,80.23230696871994,7,0.5767600470180116,4.025584256580888,1.6930561455631628,2.779560085371602,3.2138683080914627,75.16195371782402,1
55.454072166550574,58.44692618613184,50.30765692536702,1,0.5937858521459267,0.6842258329317841,0.27716494470616915,2.0198814165154175,1.6388560292060945,53.9926799378461,0
98.02474579046725,67.3926227727614,87.19973792364402,5,0.3560071843508927,0.3485971291686474,2.770938255023956,2.3005859160166278,4.300367594948964,81.69185874318032,5
97.37131064594779,85.97447727401193,85.04849326239108,7,0.7216744495053204,4.4670236454399355,2.939511624474073,0.0758709952321085,0.6131402498900329,89.28086021794894,1
47.62476070777549,47.824736632175444,69.74365652420494,4,0.8247354851088724,1.9391713478554717,4.6727012281093,1.41872754980228,2.1673184986656184,59.89346055144172,2
64.80739541246697,74.24129220472508,79.06335392428213,1,0.8331708327116152,1.4393983903484042,3.630306630312372,2.182908608709122,1.9836380023419293,69.16115827217078,2
51.06148168717388,65.2585571196633,57.28925622510616,9,0.681975864562764,3.6234812713091227,4.588863262472198,3.168984879963644,4.690269267769648,70.74210324262545,3
49.93883460642273,41.362261613553706,65.91423444130481,5,0.6093108660152113,4.182077982899283,4.5417360512150475,2.2502596527694605,0.7656740030220194,54.22796333512339,0
32.582086314817296,90.29039890841264,85.19002937407595,2,0.24880571440431593,4.312448109491505,3.0228705512912106,1.68908521660782,0.049234125060054756,63.875716325062,0
72.66950337859278,83.79408172855425,65.25958584452677,8,0.4302650390812847,1.5799857056261368,2.6388103266822376,1.9404936767207859,1.190426064035588,77.98044882866998,2
65.1875316260203,72.67614677267403,59.6789045928993,2,0.27461715742253595,4.26106195600837,2.7872048358179997,1.2114666460023327,4.101384298843272,59.97045412862145,5
33.60351258749925,88.04653832753935,67.1816845987665,3,0.9710585287027789,0.20466972187172694,4.891654038386239,4.622471413870264,1.0466090802350854,66.61498629746885,4
49.505252496562804,89.3835360767842,85.55370888404701,1,0.3080641169806086,0.24830745729859438,3.8658384587347943,2.608716128954573,1.2043903185274134,67.08064761130001,2
93.57861201766576,76.66903813720279,58.436442605398,2,0.32142032788088165,3.1175959758707723,0.5313295239619792,0.06704726936061556,0.649494022684054,70.80744557726453,1
46.769332346688074,86.96106626909376,49.55688762246591,7,0.9116612946643938,0.3155318455777312,3.8921420339069996,0.09723129209773307,3.5771810163827022,66.36898193839018,5
40.14264104638562,75.79771693354269,79.16077111819294,2,0.9551426267811662,1.6230458425508076,0.8526902444911294,4.864808174760208,0.3458709525270859,66.84520721132441,4
64.26169321942942,74.41126174082403,85.4288016989445,6,0.8126632313879278,3.36377993123462,2.236752745028128,1.107254456866225,1.656041511642608,75.80940237574349,1
98.99553178774205,69.48891025721474,45.535061318794334,3,0.2043239389381359,1.6863344802711318,1.0522983608826713,4.028041444071573,1.4124936331048228,64.96824235314166,3
46.94386900580503,80.2173311646113,53.19307620157696,4,0.20107701676525097,0.8979989072004796,3.447915327666149,0.2913765078028724,2.775798648950774,60.04749433097067,2
77.0494883184115,32.68840842344589,47.80845943685466,8,0.5024806158299606,1.406753109269208,4.386548680965178,4.6058136834727454,3.6520813250986777,58.02712309684856,3
83.31337307301024,90.46966073591427,59.136777637019165,3,0.31471629600871404,2.287876661252159,1.4518094268334047,4.372085018333392,2.664382173483737,73.83349098648503,4
46.63462807946797,89.74748221961856,64.7693038397977,6,0.21470891372127784,2.376929276777412,0.41005370604093816,2.8554658121725733,4.655129964875338,70.1581919431869,5
80.97514440283017,22.33978264276473,81.18544853298187,1,0.5712533515236038,3.91500115673601,1.4924654903748165,0.044993286416278866,4.75721319443666,52.10620514574038,5
55.74481929034772,86.06534004518102,75.81311716849208,7,0.9544495179255772,3.7507661471575626,3.3618092896609717,1.2890543701166879,1.8073266424925771,76.3646886700025,0
74.26140814155056,30.309589397875616,74.1510712113137,8,0.45905565992194514,2.284089022780676,1.6438006377722498,2.034113236992325,3.8884018813744636,66.09948548441068,5
74.34707975326262,46.809508340731355,59.38062206353099,8,0.7289125427429572,4.228336745493857,1.390560837769017,2.300320583737809,3.6940069163409484,60.9894380458698,5
67.50422788523309,79.48066050332862,86.2796154196618,3,0.7217882825059527,0.5711856929569792,0.9221759529213247,1.48839379281186,4.464822958524136,73.28021711451423,5
36.32028390380858,32.860791683864655,65.92079420689905,1,0.4008640829321342,1.2767667511445073,2.487582134372168,0.16473934122764988,2.2397182010385164,41.872397098512124,2
88.47117469124666,85.43736192952497,93.85077159083349,9,0.7203401990590914,4.139882317511257,1.3797441407859379,2.9506370296327105,2.652365935988961,94.19708174284729,1
52.45460454802151,86.57073423661936,74.87781760626552,6,0.369867179429513,1.8899701931307655,3.6550517456974156,2.6207733384737795,2.07887156790787,74.92118354545376,2
43.0562957279898,60.597418700866896,46.94456078604765,9,0.29760593086151127,4.905907793969211,0.3831120099610136,1.4150031771453886,4.251884596498528,64.56764271486945,5
32.85425990883348,20.510869737346688,77.18976591414886,7,0.7611066284477521,2.331266407639177,3.320165165556588,0.18987983784803264,1.1485115768106717,51.87542393746589,0
71.36250602317693,42.96305065399302,57.880720848743444,1,0.2907526536831334,3.9596781148188205,1.1878000728388494,4.972970936109701,1.1985453912122235,47.509122832366366,3
77.42950532895978,69.35415347005937,77.74799581773536,1,0.9975273748714844,2.0115352069118595,2.4463963052580158,2.4099309341320296,1.863025517885399,64.70793110279071,0
31.16114802494993,98.49489424219388,43.83026314893232,6,0.34676192092018343,2.124767595312152,1.4304496101563031,3.7800212088703855,1.151714160511756,64.30197684673576,3
65.84651408094967,70.54508216133347,49.61847904467777,5,0.6753134902051661,1.9144157364209176,3.613843380053978,2.2615701752566775,2.805034182074604,61.18264319604013,2
45.85470426385566,40.78428648513278,87.06554923981824,9,0.5290996571300715,3.5953781025540588,4.726535201258184,0.2158514543147072,0.6724505324775115,55.81011172198195,0
75.1620953286615,70.72045624796891,52.494875636293315,2,0.3011091379245337,2.7375894202999724,4.585383897349066,1.5480037254275003,1.6009310970202768,63.25403767585366,2
